gene	vegrepl1-mrna-Jan2017-rpkm	0hr mrna rpkm	1.5 hr mrna rpkm	3hr mrna rpkm	4.5hr mrna rpkm	6hr mrna rpkm	8hr mrna rpkm	10hr mrna rpkm	spore mrna rpkm	MATa/a mrna rpkm
YNL196C	48.23266483	4005.119932	3516.859837	6117.797438	9339.056628	7028.252872	4027.539839	3533.028484	393.4836195	8.028860735
YNL197C	97.74552376	269.4161405	226.8114683	164.5695586	113.362343	78.33934864	87.53501564	154.7811111	83.76964724	48.23882098
YNL198C	95.35061918	98.49503565	27.10086779	44.79371131	20.033479	30.73257673	35.92662058	44.35372173	37.61767812	45.92640503
YNL199C	294.5223252	327.7991287	159.538035	165.7205046	88.30387993	81.45624707	131.6310665	169.1685396	259.7372847	171.1940189
YNL200C	116.2479465	3773.253697	1198.663366	1453.081606	967.0147075	809.8778591	1097.444488	936.2907239	1889.294026	150.3583967
YNL201C	76.96806537	92.80838544	129.4501352	100.3035529	70.54638005	37.47249821	44.74910182	61.21404725	94.97006546	56.75386977
YNL202W	7.465639139	2451.292494	776.9057248	789.4919169	1444.837621	1003.705693	1045.509316	782.4156027	762.0370143	10.90121262
YNL203C	10.49375021	27.7499057	30.10973743	30.60855159	16.97674029	12.27632821	2.333437848	10.65015255	10.34997258	8.592480941
YNL204C	12.97922129	49.96958107	40.54796843	104.6455518	3794.604708	3992.063286	3399.338232	1916.913756	71.56729796	15.88628672
YNL205C	12.30960862	18.31038859	21.42047513	61.69958351	1677.578079	2038.930132	1581.722333	1211.382106	38.71229089	8.385333377
YNL206C	310.9829828	240.0748722	319.3498064	341.1924662	279.6014309	173.7165949	138.1937534	171.7296387	239.1850178	201.3598988
YNL207W	406.0914763	176.0683672	150.1037156	164.4615223	113.6098101	94.46861026	125.1397046	117.8511955	288.0045572	281.0645084
YNL208W	611.6640784	34770.92705	2897.424616	2836.438369	2096.793956	1713.995038	1848.601317	2490.794986	3354.166263	1004.70729
YNL209W	1580.689337	1063.209139	415.8399389	371.8728937	259.4563183	273.1784599	398.8336762	716.7158216	1380.782524	991.3840795
YNL210W	1.282104939	5.085640088	127.8537809	118.4474965	74.99385206	33.42626872	13.49448076	28.95200833	3.034892359	0
YNL211C	153.6995056	214.3369582	173.1797458	405.7478033	379.0364127	253.8877794	160.9182081	148.678249	286.5119574	170.7331244
YNL212W	143.541422	479.7314955	185.0886265	304.4808737	165.7271519	122.4066851	200.5771116	213.0635368	168.3255515	100.1923951
YNL213C	214.5388932	788.8088578	125.4383023	186.6216069	181.8269375	164.0646789	142.872876	117.242705	524.6363948	381.5424418
YNL214W	128.1273945	296.0760772	173.0583986	283.4037944	178.4982979	179.5294691	282.5245884	224.9943339	221.3330137	141.5681435
YNL215W	235.9215071	1660.29253	312.9011916	454.2784651	364.1667177	218.7015926	244.2348841	255.5328961	472.2393337	271.2785775
YNL216W	157.4524303	363.753869	350.8546575	331.2215942	219.9597893	126.0872424	179.0149854	179.2687807	85.03783413	115.2153108
YNL217W	374.5695333	508.3113833	150.8392181	156.2869116	707.0953449	770.616859	587.5432662	324.2109957	163.7655597	338.075188
YNL218W	60.43349103	87.08487131	115.7580578	85.80674675	90.56331694	81.48461366	104.0625639	84.23870661	53.10847903	42.89833484
YNL219C	272.1762077	520.362504	205.3584147	235.4064696	373.3599489	677.2060892	870.1865709	498.1330679	197.2612088	166.2218833
YNL220W	3197.095897	1894.701894	296.426262	322.4362379	201.9570663	187.1792083	274.2509668	298.2042714	995.6213625	2272.683129
YNL221C	156.8940971	150.2417499	73.14791968	74.39792447	42.79523231	27.25003007	33.21574872	59.33063955	125.3874996	111.905373
YNL222W	286.8167021	197.9592203	240.3675134	396.1610314	434.5309804	392.4566483	203.8340455	218.7552724	249.7099695	252.6443468
YNL223W	70.0074283	524.7069011	230.4103553	368.2444207	735.9425037	600.1586985	494.3329404	469.4512506	191.161161	58.15008031
YNL224C	106.1221798	439.8619744	151.9066785	166.732247	125.2286612	64.09467875	53.57340371	111.3425039	148.3798636	72.48605029
YNL225C	110.5142519	108.4567044	241.427812	230.8754532	1176.826978	1156.901056	1360.295539	840.4840139	188.6774219	67.84768288
YNL226W	2.75049863	0	0	1.388553623	0	0.788014788	0	0.697873244	3.255375992	0.794880087
YNL227C	143.9026201	275.5308062	129.6122564	162.5556138	218.5403456	179.6321801	152.1406926	173.1691179	312.4408396	153.101422
YNL228W	1.795304545	5.340986033	1.749488178	1.812672512	2.546095919	2.314587369	1.99606027	3.758003619	1.274908757	1.556501593
YNL229C	486.0746863	603.9539177	200.6388766	268.3431687	293.2991028	252.2364768	210.9025364	268.1083179	286.0571765	418.6431733
YNL230C	66.44746274	193.2472599	113.8236447	88.30043912	129.140814	83.49016679	55.39178141	84.599684	93.3153528	60.19229459
YNL231C	772.2107751	570.0014515	367.1211358	368.6358925	226.5442526	208.416857	113.8042941	185.9285668	484.3587651	464.4446041
YNL232W	548.9209409	448.8775954	284.8781958	319.565698	253.9573685	183.2134382	221.4040287	209.0628847	448.6838224	403.6855299
YNL233W	88.8593585	113.9206655	245.3031637	129.4357577	68.92811846	44.56926889	25.2720871	64.64829442	91.16691638	59.69513075
YNL234W	39.79775537	47.82938291	117.887348	104.4485729	88.11285198	65.35391932	45.3615731	43.9351502	89.65161508	47.75725496
YNL235C	0	0	0	0.43672251	0.981478911	0.371765041	2.693071638	0.658477174	0	0
YNL236W	105.1352901	59.14652675	81.32692726	82.33614088	47.27953487	28.19030075	17.43386211	49.58919198	47.5400793	72.35572864
YNL237W	5.851060723	865.26098	279.8604548	278.5217661	122.7175798	102.4652047	247.7451032	255.7166174	160.3154299	8.243267812
YNL238W	116.8494852	137.2834957	170.6697237	148.3604048	159.1584308	138.2965953	109.0333485	153.0317517	114.215788	74.63474085
YNL239W	573.8298901	2077.606733	933.3378664	771.0973435	429.179293	305.9481001	477.8260846	458.935884	470.0134307	411.7698128
YNL240C	248.8560254	642.3044909	207.7350416	252.1813425	175.0775389	173.5544137	454.0140578	297.888377	363.4489355	214.9662256
YNL241C	352.7727161	1309.395035	801.5550625	724.2065836	578.3211019	306.5336906	451.6808646	621.3906532	394.0723251	429.5302541
YNL242W	22.09491462	83.17915153	131.977362	122.4910857	100.7360503	54.48047694	60.44357279	94.36861172	42.37369576	21.16614579
YNL243W	249.1273554	541.0646786	407.2228695	290.8544307	161.2452293	129.4071408	159.9578338	221.2927377	160.2982814	178.8480196
YNL244C	4311.267533	3395.621887	862.0946996	2118.6832	2204.791284	2433.39852	1493.353612	1580.729945	3789.10403	6228.975093
YNL245C	71.06600836	247.3210345	269.8230149	256.5526387	213.2344723	118.9926955	82.88889777	96.96076384	445.1523207	99.97604295
YNL246W	503.9474817	270.9296915	246.1833349	256.6217122	245.8905124	163.8861694	117.4147828	221.291333	260.552322	535.2300733
YNL247W	487.5883936	188.1465865	137.5125774	120.9768062	70.61399606	54.54210644	82.33721927	104.4654669	130.7616643	349.8726338
YNL248C	338.8739335	130.5506927	39.59542372	45.53824721	29.40140696	32.59515714	41.80284504	68.24883111	221.0252327	208.3127792
YNL249C	92.09174286	54.91616137	51.16667527	63.36902077	51.03940553	39.13555661	29.00661044	43.08933613	80.69099848	47.47850677
YNL250W	31.85728344	185.3534884	93.86044664	113.7518592	63.65974942	32.47955615	21.80522173	53.48688369	54.73110327	24.74271751
YNL251C	132.3504323	241.6387921	671.561175	554.6847165	786.3293641	378.325758	231.5792506	462.4452031	615.0236657	113.5749258
YNL252C	562.9598819	287.45513	139.641876	204.2127793	154.5292343	98.88382514	148.7621055	158.3160081	364.3063937	592.437478
YNL253W	158.1093084	134.6180289	112.0540666	141.3637172	72.37777813	52.27588425	34.56601839	45.78948962	78.44406018	87.46245087
YNL254C	71.60656775	79.36327741	59.65434099	97.67493297	103.2248605	86.40520265	53.3256384	72.03257628	87.54234401	50.15235565
YNL255C	3214.881324	3827.105464	725.4827187	889.4929434	848.2907575	1260.494341	2545.854217	1677.504998	2315.971656	4705.571477
YNL256W	178.693575	36.86773185	78.30154897	120.8196894	73.52597871	60.35801716	75.44041601	88.04126108	104.0911528	76.24924264
YNL257C	80.14180141	127.3858274	105.2230387	87.04854136	42.04298752	43.39389037	49.87428774	75.51046175	56.84855023	49.42117672
YNL258C	221.9820793	467.180045	177.3487109	255.8849286	167.8458021	91.69597385	86.45466595	130.6418713	186.4493346	105.7806953
YNL259C	645.6031507	620.5187246	375.5405965	984.7930859	1534.063654	2240.917054	1052.178814	895.1387476	407.6815867	683.7293549
YNL260C	145.6227683	224.6347115	57.2297655	120.1060097	102.4393482	96.57583471	77.02227871	90.31805347	173.6297523	172.4934196
YNL261W	134.0868082	32.60613919	153.6164717	89.11797522	57.32405811	53.71519934	38.6832141	61.77088479	100.6845333	68.33549548
YNL262W	44.99181509	126.4617241	425.9568921	255.3060368	141.0941648	42.37412702	21.43839403	81.28053328	38.07061	33.81469683
YNL263C	435.2594155	287.7524119	662.9804058	498.5801828	371.0234266	265.0294075	225.2685957	274.8461402	405.4101803	384.6141818
YNL264C	184.3997435	106.053265	242.8551221	264.7145338	776.9161702	622.4043146	264.0395761	276.0352227	218.4013066	220.5612133
YNL265C	236.8386347	822.4017751	299.3584336	480.0065636	383.8673073	265.8533116	112.5105484	199.2990913	398.0799777	261.3360596
YNL266W	3.575648219	5.318731925	4.355496609	13.53839782	8.451623952	4.60988651	1.192646011	3.402132064	2.539193273	5.425056594
YNL267W	124.5841901	308.4559718	185.6015632	155.3747738	150.9183968	86.8261337	59.78038459	118.382498	118.8837194	101.4394536
YNL268W	374.7182695	761.1536633	397.2919204	336.0815783	426.9212207	386.0779952	500.5084037	394.3254962	600.5277875	320.1621237
YNL269W	2.873288748	54.13709281	295.8626625	265.9328143	234.3514585	73.67586476	58.35446554	115.1864713	44.88930965	0.830365805
YNL270C	2.517153079	154.3776342	8.302174041	15.15127554	314.876387	342.8291051	518.0475381	342.3748499	41.38793368	5.875512557
YNL271C	61.368102	370.7444765	269.4060352	293.7167651	199.0861918	79.8332284	69.79598672	152.2889255	186.7980168	55.07964436
YNL272C	130.3178817	137.5682825	175.020334	167.7297719	180.6911517	169.3198856	180.8309222	160.6541931	110.4549074	120.9012612
YNL273W	57.55063008	8.115538458	127.8565141	60.95055557	30.38424677	14.59734367	12.2101905	33.69199203	31.68263305	31.81411367
YNL274C	80.6951426	991.1159672	331.5967207	377.4390788	212.7664413	172.5573833	94.54692245	176.869754	346.8185133	122.5027885
YNL275W	79.53730958	689.2389055	325.0435961	592.4811226	258.7744624	120.83365	63.03680174	322.3535401	213.0734176	32.72565558
YNL276C	24.90183581	51.28777213	2.799962106	4.835142079	5.070974371	1.646388039	2.555670024	13.85153769	2.720564222	29.89316899
YNL277W	74.65218445	578.7964806	544.5956274	587.5722634	656.6423173	598.4955441	332.2042679	600.4071011	1838.332432	86.42916715
YNL277W-A	0	7.421486407	24.30974851	23.92833103	12.2646822	15.00893282	6.656628899	20.88750849	12.40071134	6.48843978
YNL278W	25.55506508	148.0661395	89.57009741	53.06115572	59.70207675	66.64629393	114.7964748	108.0838728	31.90456101	21.70916019
YNL279W	11.02770012	14.41525475	10.74627201	13.49622213	34.8175312	32.16867845	33.21574872	33.19463435	15.66231365	9.560847402
YNL280C	663.5856934	523.2413603	258.4607821	273.9990776	205.9372313	194.7374492	387.5672575	305.1688103	585.7718898	500.2963885
YNL281W	2306.293102	1090.736965	509.398081	805.4336375	897.0326605	601.3493746	578.8783326	503.9217703	944.8072882	2390.263741
YNL282W	321.8083397	94.2866114	74.24141947	47.38439237	26.73786487	40.8603577	46.6216168	60.31052296	125.9497573	200.2691347
YNL283C	169.3261512	29.01126505	338.8648353	198.6004639	197.3070028	119.4379687	83.58378656	167.0137559	93.48847961	95.69108089
YNL284C	685.0375549	689.8553289	166.9750779	288.2829793	269.1130954	249.0555847	293.1626235	190.2499198	249.3940324	711.4727686
YNL284C-A	0	0	0	0	0	0	0	0	0	0
YNL284C-B	14.76808625	54.59666066	11.56113386	14.19348159	12.80596293	10.11732005	6.210552961	15.47421358	18.07858805	8.785805939
YNL285W	0	0	0	0	0	0	0	0	0	0
YNL286W	198.4081493	369.5119022	118.2861184	173.45436	134.361757	91.50451419	84.650965	97.61305232	177.5526124	219.915828
YNL287W	345.6980418	692.2480569	280.0451182	228.1426952	164.1755633	118.065434	78.22507898	155.1015666	193.9322723	250.2700781
YNL288W	197.5697152	304.7002357	232.0962939	276.122125	234.2389066	153.6628837	154.7070758	199.9761695	233.0462979	148.6964665
YNL289W	409.686771	13.50139642	78.8009848	65.81744171	72.08585107	79.07728398	23.11898422	31.71833894	42.48265669	486.8243093
YNL290W	394.9921678	93.450617	488.792554	372.8331362	316.5804561	181.6668671	104.1800441	149.8209933	218.0858522	448.2009373
YNL291C	94.69722411	30.16294097	95.63978943	65.61900191	42.94511377	46.27315193	26.33290248	51.86161242	95.18374785	57.83992286
YNL292W	203.9236875	129.6440907	93.09874001	111.832807	82.29768824	50.30058458	52.67519882	72.50793962	141.6393748	255.510478
YNL293W	145.0059294	493.7585012	209.7448269	291.0535036	269.7692294	198.6605815	252.436931	240.6980731	213.3914868	102.9978171
YNL294C	219.1301924	681.0874228	163.9158101	210.714363	172.4525915	153.0051826	177.0870497	240.9821483	347.9781599	137.3302264
YNL295W	118.5274281	341.8733431	80.10663862	96.72582047	43.9417502	34.41440028	56.58573946	58.5301453	58.2254616	92.81680985
YNL296W	0	0	0	0	0	0	0	0	0	0
YNL297C	61.09781095	320.7027599	82.81100046	81.81646475	40.14129373	27.7961617	35.6097399	54.68659036	47.9101959	51.4179761
YNL298W	82.08331131	184.7968172	226.7401592	122.5373233	64.79989635	37.18193134	20.13859688	59.69872615	61.25572094	59.39842986
YNL299W	126.5538415	39.44228169	78.52477995	93.96473865	59.64703081	51.79647764	61.33608057	50.85177172	165.1902141	86.58196261
YNL300W	759.9329469	42.29353097	260.7000862	56.76340291	52.29824171	50.54212921	4.598153296	38.3662122	11.01336841	376.4858552
YNL301C	1697.683517	355.4314268	248.4980341	325.2458207	418.7956798	457.4001166	476.7727407	364.2522234	886.7410282	2240.933557
YNL302C	14197.32579	1156.50507	515.9695503	653.3089252	763.6481726	1158.003491	1012.890404	1497.155845	3018.999234	20983.99491
YNL303W	40.22604247	13.29682981	55.53258176	59.79459037	25.35487186	17.28707441	15.90194681	35.72238668	23.01143904	19.37520212
YNL304W	100.531416	27.26184203	125.2807165	100.6875818	70.8407475	56.40740529	100.6856934	78.57386416	67.75435317	107.4885585
YNL305C	304.5068161	6048.484821	1458.576198	1717.581108	1366.218644	930.7344341	833.0568267	1044.198469	1447.340166	222.6689895
YNL306W	1183.756267	1328.071244	329.4339253	504.8865127	407.1121647	325.7187489	314.1839189	342.2751047	530.5375036	1069.511157
YNL307C	473.0703122	494.8213521	479.4961323	495.7487472	281.1257028	181.6761453	199.8017082	482.7969435	198.998574	121.2147477
YNL308C	369.8170431	557.3510342	213.63254	236.4959284	187.8742813	137.8936332	173.3923816	225.3971971	640.8355611	484.0277767
YNL309W	101.6518446	27.0578881	364.9493418	153.8178067	100.2560719	83.80566748	86.60810934	96.9225853	98.59161912	72.82370234
YNL310C	388.2461905	179.1211655	536.1475826	436.7225103	394.9471136	355.4073793	311.7807508	267.0783417	414.2980509	434.4045317
YNL311C	87.37269439	49.3269493	30.48847626	36.10239419	17.33946075	19.33178214	20.5827618	32.26538151	53.24114928	52.62554899
YNL312W	381.3555522	182.1770384	1244.505992	1151.510026	880.0336626	345.7414883	231.0164714	327.2476008	205.4347314	510.7730449
YNL313C	216.235811	65.98833507	54.56920497	75.3866943	37.17568556	34.89970578	65.3327442	86.07970756	116.6307419	138.6082256
YNL314W	107.7239781	329.9416753	176.2868797	177.8348866	122.7347695	106.4571249	77.82520581	85.11096487	175.9144492	105.6112712
YNL315C	672.6762955	387.4313757	140.1916367	236.3559753	292.7936507	313.5956241	235.3381761	194.4335542	192.3502597	404.6630843
YNL316C	147.7934597	74.96879285	75.32935087	98.16412896	77.91592368	51.07461562	45.58558087	60.39594446	120.6721375	139.944317
YNL317W	113.5228224	300.5202792	176.4855038	159.5466792	272.2408304	168.0644723	173.9230865	155.0639924	154.4011695	158.2684672
YNL318C	0.617674357	11.02539439	6.019112396	27.8563579	2532.567239	3830.010508	4308.725582	2596.695256	90.94308346	3.391590084
YNL319W	11.82497836	0	14.81554752	45.62546667	15.65214137	4.355798277	1.126909617	3.857535569	6.597903781	4.393746623
YNL320W	136.0095625	139.6919781	229.5757609	323.4910755	244.631458	147.6903263	63.72780195	104.1437559	102.046824	153.012917
YNL321W	60.21085922	615.6327504	665.641385	529.0483018	218.9474469	63.10722028	46.0423072	180.6612492	107.3658888	26.36247974
YNL322C	353.1864772	5616.146731	1859.88594	1128.936602	1388.550071	1025.621349	1335.114473	1307.529613	1180.983973	376.7488282
YNL323W	179.5065929	223.7906952	209.8577505	207.7030147	186.303747	117.2895175	80.79799306	120.7197038	157.1728495	132.7912587
YNL324W	0.957762916	0	0.933320702	0.967028416	1.811062276	0.82319402	0	0.7290283	0.680141055	0
YNL325C	62.36595732	129.8760121	75.84641537	85.00854445	45.09629302	24.87194582	18.41667329	38.07223138	53.23448223	28.87355702
YNL326C	215.5540614	197.3132096	128.274184	134.7860679	163.6788952	195.5929765	181.1918987	136.5145737	164.8473109	177.2005867
YNL327W	240.2541715	93.67629613	48.2769722	22.78477911	17.38619785	10.82556519	8.402202818	14.54061923	4.695768382	97.36892182
YNL328C	42.23206558	75.38360209	44.44664256	45.62546667	42.48438371	27.22373923	16.52800771	26.35982639	43.78608873	22.70102422
YNL329C	67.69328083	104.480728	86.43786742	89.29182657	42.5741152	32.69326041	48.27208187	71.95963607	57.9418287	40.93514514
YNL330C	456.8020153	793.1848045	306.5259642	353.3064011	266.2384032	179.7187639	217.441838	238.8395322	240.1193639	359.6486794
YNL331C	48.67689173	193.977282	57.39007296	114.3748118	118.067056	74.76538626	50.37843655	60.83812633	100.500843	44.02566936
YNL332W	2.005036385	8.9473995	7.164181338	11.47178881	7.203627145	4.739135665	1.783395904	4.832935269	8.30577239	2.897226486
YNL333W	46.52187468	229.9064768	98.91192299	67.54641493	62.669246	31.88917908	21.37358443	46.23973042	74.53760899	54.33390014
YNL334C	0	0	0	0	0	0.227088005	0.23500414	0.80444502	0	0
YNL335W	0	0	0	1.051526044	1.575448348	1.118904493	0.694745249	0.792729801	0	0
YNL336W	0	0	0	0.270092725	0	0	0	0.203618877	0	0
YNL337W	0	0	0	0	0	0	0	0	0	0
YNL338W	1.084899586	1.613774541	1.585819246	1.300781586	1.743748456	0.874188339	4.583620574	1.238702951	3.659520015	0.705443516
YNL339W-A	0	0	0	0	0	0	0	0	0	0
YNL339W-B	0	0	0	0	0	0	0	0	0	0
YNR001C	1037.715298	43352.29017	7536.069602	7134.264751	5830.209473	5628.671429	6448.170295	6446.892343	1993.321919	582.8734718
YNR001W-A	0	6.021205953	0	0	3.061720375	5.218739445	3.600440788	3.081176209	1.437279211	1.754735287
YNR002C	16.31474473	32647.71129	1664.958962	900.2262399	776.8038611	476.4133663	295.4859851	443.0274485	603.9031911	20.86333552
YNR003C	311.7293313	165.9872715	110.8459271	168.2759246	139.6730122	121.4349299	89.16829909	83.84314725	235.4292287	235.6232634
YNR003W-A	0	98.191974	24.12275045	0	0	0	0	0	0	0
YNR004W	71.79451149	100.5114694	56.79293216	134.3179626	96.46829985	65.69995735	54.09166161	57.22011094	86.97236803	129.6155254
YNR005C	0	0	0	0	0	0	0	0	0	0
YNR006W	109.4041619	1556.456775	212.7042523	244.7239407	194.900335	106.1114838	72.62680187	177.249388	221.0740412	105.0309464
YNR007C	113.9046701	1340.101116	288.0914046	397.8707153	1636.79203	1446.965752	1207.564332	924.8187451	314.6505479	129.114749
YNR008W	152.716938	85.99445075	149.308052	166.4252891	305.9013948	155.3144006	104.9974339	142.5715904	92.66868909	138.92201
YNR009W	206.143893	5.549981139	195.8837257	136.3257798	158.7435455	126.6716641	74.67001113	63.9009153	29.14552279	148.8015523
YNR010W	129.5484855	1534.249594	133.4792192	196.619193	156.6541006	123.7577225	107.521625	94.21288794	212.1202996	146.6553761
YNR011C	64.33663424	128.0964142	81.72273684	77.72335738	58.79253367	47.38984849	50.99013985	75.64880819	47.90986608	42.75657206
YNR012W	199.627995	46.34579686	112.7730242	99.31903463	52.94013078	48.48988508	27.31703727	48.10981774	141.1306801	119.2419078
YNR013C	108.0050085	113.4257574	245.1422823	164.441248	118.133419	61.53539936	33.09422303	150.0515207	189.3512698	72.59390016
YNR014W	76.14463307	61.17919624	135.9456558	200.0596403	733.5834428	659.2376564	677.768987	442.1008921	283.7844503	138.7786498
YNR015W	288.5988946	262.2936292	291.5438168	278.7797206	205.1730124	154.2101761	152.5279885	127.0626419	246.8930665	280.0220993
YNR016C	428.0118749	2353.214564	1275.251636	795.3044357	317.5795043	200.9485759	116.6142766	331.4358901	423.95582	322.6890031
YNR017W	953.2713381	556.5018034	609.6837026	486.8487886	352.7199908	317.4690316	445.5678497	582.0159721	839.4347812	913.0587861
YNR018W	561.987247	3859.064324	773.0262859	698.1850817	766.6323791	484.6002648	518.9464595	479.9495576	1401.263098	600.6501684
YNR019W	254.3129576	2926.924644	1566.804263	1445.283728	733.8668529	243.9614097	132.3205334	446.3946765	197.4701671	199.4370725
YNR020C	300.8672924	113.1554919	92.87098745	132.2555835	109.4199091	85.40227997	67.66246693	62.45826515	207.2831481	253.066385
YNR021W	685.4099704	398.697671	231.5992898	183.7002343	123.1785775	100.3398674	80.91406185	160.9694485	359.9059141	598.1049407
YNR022C	653.4497121	265.9365962	150.7001827	243.2398808	249.4919391	200.5300632	169.7532822	153.0959429	373.2614112	926.1346614
YNR023W	115.5058575	132.4335079	126.3173642	132.3644452	149.6632729	121.188607	96.37103051	104.041801	122.2712081	96.91143146
YNR024W	350.0709484	510.2160805	218.4529317	417.0150802	355.8791595	258.3744775	248.2417685	244.9535086	788.6703898	442.1722774
YNR025C	86.88825173	67.01602225	78.39893896	77.98117145	228.3966857	161.8070165	170.3098504	200.8618771	163.7779661	45.57047539
YNR026C	180.3645562	148.9715623	135.2902044	108.9062267	407.7422402	445.2824005	343.3342897	334.9143105	211.8428724	123.0411066
YNR027W	230.3773349	106.0176766	137.8558524	142.4711932	94.34054334	71.31401615	79.56309631	76.71921971	215.4905969	237.4957661
YNR028W	309.5595794	339.0001455	249.9361791	306.3706635	316.8218452	207.3651371	101.6844212	139.8523492	283.0892985	269.0270279
YNR029C	334.1050812	245.9589202	119.8292726	158.2341521	109.3351547	107.1517523	204.2042682	186.0053472	280.9214802	286.2615229
YNR030W	223.0075337	157.1625298	160.5311607	163.7840759	91.5825597	74.08746177	98.81924092	175.7341901	211.2016961	101.9164767
YNR031C	74.67603781	247.7301677	107.6812777	113.8613971	70.57756125	34.18999162	38.13409169	66.89115044	65.53071871	40.00234038
YNR032C-A	399.2807178	1518.79345	309.7242033	570.618397	546.9139767	397.8161322	233.2285533	278.2187999	530.4092616	516.6720566
YNR032W	170.5860827	374.9020211	268.0689603	265.6474163	212.0219428	105.2744856	55.49733874	92.41321482	133.5804828	144.964263
YNR033W	143.7242976	404.3067315	79.62392238	83.20473661	53.5621668	38.83589287	23.66656928	42.31401755	64.1741425	118.309828
YNR034W	133.9092098	397.3198418	164.7589181	198.6827124	1501.008414	5313.123171	11575.14293	7983.97032	340.2687145	148.7399623
YNR034W-A	25.79898082	41833.50973	575.5871468	1254.44395	990.0596039	1131.46455	454.7151627	844.4177914	1981.535004	57.68414606
YNR035C	677.8233451	1440.503619	555.3460444	779.2752083	461.1917744	330.6844286	378.9881938	405.7279477	478.5160822	475.3702841
YNR036C	1420.11939	3084.070676	549.1826172	867.6698543	733.8532464	521.1923927	612.6996374	615.430457	679.8974228	1499.814154
YNR037C	1261.905851	1342.979811	362.9580507	527.997515	407.9317161	210.005941	270.3330959	273.3046092	282.4852517	1072.094517
YNR038W	101.8180485	88.93617317	34.7868516	34.35645873	20.08438374	17.83497076	16.65794101	34.13286596	65.68601615	53.05629119
YNR039C	88.96408027	173.7210393	96.86148772	122.0766111	162.2711799	140.6566055	101.761605	133.0663258	163.9209582	62.21225309
YNR040W	391.0582356	44.43497558	66.60050511	76.54621553	89.86536861	131.0997261	104.4697519	66.14778292	167.4581893	408.4979323
YNR041C	485.9032439	133.7969957	151.0234518	166.9096525	138.482133	121.7114512	149.7395785	154.0500819	171.1258016	391.7632937
YNR042W	1.744218644	0	5.948970978	4.843004098	8.575306254	2.248725127	0.775704723	5.310645174	13.62493952	0
YNR043W	1038.550345	860.026255	762.5007326	759.5867127	469.7040452	262.7757589	162.7313284	383.782155	283.4871217	841.9424701
YNR044W	27.74744355	33.20364439	89.12403465	69.17886516	30.42584623	15.9880457	9.789348762	24.54254807	56.14112295	12.63307977
YNR045W	101.7918578	551.3374881	120.5453189	103.0070438	80.96296103	66.89239574	74.7053161	82.6935249	108.2668791	80.33700829
YNR046W	648.2403625	558.4668521	335.2230493	363.6693759	376.650993	253.5437581	226.1914849	238.6185041	748.6242237	638.1790713
YNR047W	45.16608277	818.2570877	140.0536347	104.5895447	83.40998577	51.162356	31.65833805	73.05630959	115.9196929	38.83907794
YNR048W	120.4630149	135.6703277	140.3075485	154.6418061	116.0629428	68.90177966	57.78274257	56.32620787	61.10358145	97.22828701
YNR049C	165.6779411	416.0306542	180.6048856	213.2120453	260.3985164	183.6713945	179.0842283	142.3551804	250.86166	256.1178551
YNR050C	631.0558544	84.45199637	94.00528512	111.3509441	73.72507939	77.0833482	114.9632548	100.7732233	284.5442579	409.0300281
YNR051C	305.3718923	737.9740546	408.433182	400.8020839	289.5362786	149.4495465	144.2716949	278.7004638	374.7357815	238.877492
YNR052C	331.9520226	433.0428546	294.0732462	271.2800471	149.9953459	106.5831917	122.4788244	171.2165186	175.402429	190.8388703
YNR053C	949.3460872	407.9592667	116.171447	95.3195975	53.25066021	72.45517556	162.7310574	205.0895543	614.2999058	602.2161324
YNR054C	197.202417	122.492008	62.6487593	63.27035749	72.2571163	55.72219721	67.46280467	76.70261382	262.8962733	368.8725349
YNR055C	337.3217341	276.9117574	95.86701531	123.3976013	190.6757912	208.6237881	217.3266065	257.3379894	224.0938825	194.0390613
YNR056C	6.135337351	2.94394756	10.4146192	23.57979251	13.92178942	22.28395324	9.241906359	22.1452434	58.46703331	5.490832188
YNR057C	78.72986905	29.27742344	85.83125427	110.0460593	166.92345	191.5851917	138.7408387	123.9749409	171.2208308	123.7168869
YNR058W	54.91451062	6.922427668	64.39710387	86.69273398	153.3832248	103.9974397	78.02647222	65.53347664	83.4463733	41.55791726
YNR059W	114.1530474	649.6247977	78.81818462	85.13987079	63.56344346	51.02922501	94.5613094	56.76284514	105.641303	73.60504592
YNR060W	207.183274	178.7093927	39.87146038	45.25692986	29.44062835	24.1031209	27.87384106	35.34329196	46.68488204	129.2713486
YNR061C	521.3295104	524.958841	334.5021396	419.9611004	223.7313893	191.5407845	153.8513354	218.4168785	325.6515373	236.6874691
YNR062C	0.696554848	0	1.357557385	0.703293393	1.18542258	3.442447719	0.774445462	3.711416798	4.699156383	3.623414423
YNR063W	10.76343086	33.64912034	21.68859536	20.99833131	12.4877056	6.428753296	9.573621042	12.77535306	24.09642596	8.38274051
YNR064C	5.14576681	63.58926729	43.58710997	71.13903504	85.77618642	75.01697236	50.87449405	86.4719028	120.5882562	1.372708047
YNR065C	63.65762053	39.27231412	38.78258056	53.85740026	41.12250502	19.87672123	16.13388041	78.45062234	53.53832308	45.35598819
YNR066C	106.4977239	104.8440682	26.57166276	44.15400728	36.67639977	27.08446511	17.04597177	84.00084349	30.50685444	84.52606163
