gene	veg exp fp rpkm 	0hr fp rpkm	1.5hr fp rpkm	3hr fp rpkm	4.5hr fp rpkm	6hr fp rpkm	8hr fp rpkm	10hr fp rpkm	spore fp rpkm	MATa/a fp rpkm
YDR142C	36.76478936	92.48545849	164.1080701	177.3217495	229.9146319	171.4754502	103.6809684	110.4497119	130.8166816	96.48034993
YDR143C	85.7742953	52.09280489	113.5524106	152.0148755	184.264441	119.2849909	109.7245586	113.5949208	189.8361135	132.0386423
YDR144C	89.71753611	2.223198129	12.9046819	10.62081963	6.850890933	1.820175107	1.760629549	2.323150549	1.334080199	5.227572242
YDR145W	186.0272371	323.1443937	388.7690131	469.959855	338.4366782	288.3653229	395.0118553	340.6570724	367.9884559	264.2334381
YDR146C	53.79126871	3.71821832	13.00490778	16.3832905	22.91573373	30.44176918	19.38521177	6.799423963	9.203703289	14.6655519
YDR147W	55.37999397	27.3992981	65.61823537	74.16934107	317.4110497	490.1974548	218.2998311	92.18359117	53.80876486	30.98494871
YDR148C	491.2279107	3910.954344	2423.734534	2749.870056	3921.71603	4136.211111	3759.22563	2162.394025	2107.316388	2633.024909
YDR149C	0	0	0	0	0	0	0	0	0	0
YDR150W	37.37973539	181.8632353	66.38001946	73.7815648	78.62104426	95.66277799	108.0894063	99.12035493	110.5927155	105.5934017
YDR151C	95.43925565	64.27900298	75.80770711	81.66284117	73.96293143	64.35300471	40.11521548	44.90095796	37.10465051	70.59041101
YDR152W	306.5204644	109.5060639	97.01377755	107.3852134	111.8525621	122.7415846	123.8882012	167.1031487	259.7172148	107.5840674
YDR153C	268.6024536	645.7558755	396.4576912	329.2077925	251.3113911	188.2128389	272.3275464	229.6787927	353.4631875	465.6514178
YDR154C	7157.361726	5258.978994	6798.43749	7527.317486	5214.684356	3586.519005	8301.616386	12535.12361	18476.32653	6746.822604
YDR155C	11332.18896	11894.91842	9337.208386	10005.51731	6402.902034	5013.432083	11928.9321	18364.8977	24364.6542	9128.536885
YDR156W	882.3735456	239.1633648	335.7334424	413.9594216	296.899262	163.5438903	309.2130514	292.5151701	430.54612	348.7968247
YDR157W	0.864368314	3.784027494	9.292717948	4.21219206	10.97473973	3.485313175	5.244235066	1.9770765	44.278476	21.52661421
YDR158W	5561.18585	593.1955238	930.6122316	573.9933425	421.3717223	410.9143941	1325.639559	1161.278166	865.9848095	2333.238607
YDR159W	20.03756781	24.68177683	14.89259861	15.45442424	13.24063398	17.10123373	20.80104158	18.03658206	17.26265437	19.27790581
YDR160W	6.683548993	6.159833471	14.43956326	9.142428866	18.6096277	28.21025594	26.32190494	11.53255068	30.26384155	7.826074248
YDR161W	256.3932512	68.55465027	96.23977632	110.1021792	89.51458488	77.05572825	97.53951494	139.0239364	121.844481	80.11410262
YDR162C	171.941579	100.4947025	278.0262861	212.4900459	291.1056036	240.7810672	236.4152264	204.3632001	290.8786662	344.8107273
YDR163W	214.7567403	175.4236335	432.0247392	364.6111249	363.19969	520.912822	531.2765501	353.0158805	341.7062567	443.4648118
YDR164C	40.17780093	26.08026892	36.42433881	42.87175054	38.36975274	23.09040578	25.57720239	48.48464625	47.76905962	39.61019152
YDR165W	224.9940553	74.45185389	36.83693027	21.55899007	20.42592736	41.08295821	82.86420235	94.09488556	81.50445266	20.14688487
YDR166C	37.85878739	75.00880549	120.9313423	120.6818467	132.7913247	105.9066592	60.11353965	61.36725003	94.40123857	86.87526451
YDR167W	329.0608571	89.17758911	223.0839597	231.6255131	267.3442198	214.1199975	161.6177898	158.2982775	248.0122865	118.6335163
YDR168W	324.7096303	912.261429	926.7807844	1079.868305	1790.985411	2796.509373	1903.129675	838.8183469	780.8286486	794.7855821
YDR169C-A	0	0	3.182051904	3.966480857	15.50181987	8.752008641	8.46569375	0	0	6.486686417
YDR169C	61.88632167	476.0674266	561.9477896	627.7317275	551.9777563	357.6984908	255.341775	255.0668816	236.4609894	308.2489142
YDR170C	150.2746771	148.6350749	168.5124917	134.2209165	101.0546847	89.94507621	69.04764827	84.07405765	107.1271441	141.318264
YDR170W-A	48.30789123	7.718323227	48.93697151	40.59557122	30.36006239	27.0143227	18.9484842	19.55842555	41.68398602	46.36692818
YDR171W	66.39611213	4821.25494	1042.837066	1384.312961	1576.090928	626.5307309	311.518506	707.8822443	857.3357727	481.5818034
YDR172W	990.5219611	468.6853272	517.8717805	709.2317911	560.3698401	503.2404968	463.1980184	586.7019042	612.2862233	486.3553847
YDR173C	29.18649577	132.8327994	219.7310397	308.2237269	558.8451928	461.4224674	254.7222054	159.62553	183.3314324	236.6297145
YDR174W	1019.764221	700.728545	425.5819198	350.4307206	242.0878919	288.006628	454.2385457	560.0003864	1013.070825	419.2056816
YDR175C	299.8580119	153.9342384	119.9633568	118.9944257	213.6667506	316.3851124	293.1951935	146.3333171	171.2725512	81.40791453
YDR176W	56.63067836	40.69353139	60.37978429	64.28835005	57.08210393	64.7751152	83.41745086	76.54151802	89.31745066	61.40033336
YDR177W	646.340227	580.3076449	819.7030643	1019.041549	3743.768591	6581.421192	5619.320188	1619.15	837.511386	637.9126565
YDR178W	408.1792617	844.6323097	4169.666531	4801.645437	3425.710812	1583.465267	2565.836809	1459.058049	1265.121841	3067.962427
YDR179C	47.81226129	47.84280915	94.12643043	90.28598034	75.88303435	120.2636152	130.2414423	74.20949729	51.13818611	57.83584043
YDR179W-A	22.21854858	4.815260211	33.97055411	28.94459004	30.37518759	23.65407741	13.53748325	14.34048394	12.56934909	35.06316982
YDR180W	11.79505039	10.73339142	408.140253	653.9849679	512.4329535	219.9877342	71.90670675	49.71395074	30.41978903	15.90866445
YDR181C	34.24919125	37.02122137	70.87297421	75.07981622	155.1859674	220.7893089	100.9653086	80.99808539	69.14549224	70.34263841
YDR182W-A	0	0	3.977564879	0	4.844318711	19.1450189	7.054744791	2.327183797	24.0551336	0
YDR182W	99.12216894	45.29609182	136.3158676	99.7082529	94.58737551	88.44720597	57.21517598	76.67873391	108.8596724	119.3577787
YDR183C-A	1.479903326	0	0	0.901472922	1.174380294	1.989092873	0	0	0	0
YDR183W	61.56678385	16.21213675	168.3018921	105.741492	315.546523	435.5264963	214.2502589	87.35211218	61.10687966	45.65274563
YDR184C	76.36301161	27.98804335	5.554126959	10.60132156	14.09256352	13.8440864	12.92942318	22.34096445	47.58542791	14.15277036
YDR185C	28.69162573	61.4667966	167.0577249	292.6519157	293.5657139	122.2546207	64.55091484	41.1911532	30.068917	99.73280366
YDR186C	62.04210096	340.8800152	247.8885189	209.7658145	215.5439523	143.6737083	123.2360314	180.4462513	261.2981878	281.0141423
YDR187C	0	0	0.623931746	0	0	0	0	0	0	0
YDR188W	983.0377188	296.1522087	536.9033307	609.8746562	441.3753458	244.3753456	211.5620241	361.3979543	526.5655051	262.9138935
YDR189W	102.9573547	109.0466656	168.6438327	171.5027851	156.3359732	155.2230281	113.8354492	106.8706105	138.6051593	112.0382082
YDR190C	442.6110866	129.0489737	334.5454569	243.6169661	259.2365148	339.4360108	283.7151419	292.5961898	299.9306748	231.8552104
YDR191W	28.9403317	13.40041645	83.76683643	77.29552439	310.4780448	356.4386425	235.1581597	116.4785326	20.83407582	45.18503786
YDR192C	86.97942758	39.53434077	248.9897548	308.487982	263.8326765	130.0024641	156.5432421	191.6104615	258.4609975	148.4362184
YDR193W	0	0	0.844792541	0	0.685921233	0	0	0	0	0
YDR194C	299.2295692	76.23788725	53.28086908	64.1093999	61.04592633	55.56507811	54.99419661	68.75475105	64.44538117	38.01499947
YDR194W-A	0	0	3.079405068	0	0	0	0	0	0	0
YDR195W	64.48355462	45.66549684	101.9492357	108.9434402	86.84029192	116.495183	160.4372252	88.27934496	147.6004314	92.95484613
YDR196C	194.9072677	177.2015758	256.2841803	204.4881685	873.5484984	1781.152029	1162.698209	377.3811562	218.4466186	233.6083689
YDR197W	65.73170609	34.66987352	47.98878276	50.81383584	64.52108813	81.96137822	87.63137044	74.87242139	80.61720449	58.38017775
YDR198C	28.87741794	12.08420954	19.09231142	14.22759438	13.64834141	11.41566344	9.201841032	26.22634957	23.84595852	33.8435813
YDR199W	0	0	0	0	0	0	0	0	0	0
YDR200C	31.89001936	51.89615826	113.9011399	138.1148975	183.2394606	104.7996932	64.83129572	59.38495678	82.56873207	60.70873185
YDR201W	146.5104292	8.786200824	226.2308134	217.2055784	329.6791145	358.772409	302.0977016	220.3492384	191.1229793	171.9416194
YDR202C	44.12964736	181.5991267	165.6200509	214.8709585	301.6317964	412.8206485	305.9889307	209.2783115	147.2290104	157.6733716
YDR203W	0	0	2.220036212	0	0.901268597	0	0	0	0	0
YDR204W	113.4373999	315.2837338	515.0694774	589.8885059	786.3739639	1076.829418	723.6024942	430.5584604	371.4843416	359.9495137
YDR205W	26.18484267	23.6541974	40.2157198	43.96886226	32.32294357	11.17277699	10.32694557	19.80581955	39.30711192	27.60292092
YDR206W	51.15161807	43.00667548	72.83771987	79.3066895	52.6882664	45.9859876	68.01915787	70.89704903	110.7926616	60.96735326
YDR207C	49.4943433	62.80466685	208.6834039	246.0723161	171.620515	168.5591872	244.7486981	106.3725235	56.05994415	73.36227967
YDR208W	99.72720414	224.7543268	300.9359731	340.486678	386.3232772	325.1813986	356.7605763	223.1160707	232.6488611	262.365582
YDR209C	0	0	0	0	0	0	0	0	0	0
YDR210C-C	0	0	0	0	0	0	0	0	0	0
YDR210W-A	0	0	0	0	0	0	0	0	0	0
YDR210W	2030.215948	778.8339445	540.3806	518.475712	419.3795913	405.561829	367.3506395	143.6204857	103.0934297	305.8009311
YDR211W	173.2191607	61.08501525	112.8182039	130.6706464	126.721226	75.964404	41.41226813	77.21011523	76.92088896	60.37392119
YDR212W	612.0880155	187.6667413	377.0731506	424.4134517	351.8051899	246.0286873	204.2740547	268.5052949	339.9792215	213.880466
YDR213W	34.63371072	31.08912969	79.87163838	81.72547806	85.39872806	68.13644311	146.7765695	56.60210791	28.629376	39.39900139
YDR214W	896.7677633	589.0736214	517.1074679	1062.861086	1190.5023	586.5961078	359.3444024	466.3929436	593.6022091	551.4663316
YDR215C	0	7.918427903	0	1.101800238	2.153030538	2.431113511	7.054744791	2.068607819	12.47303224	0
YDR216W	2.921220215	744.3565126	311.6409882	316.3755168	236.6880627	198.5309936	483.8559472	334.000845	217.6768224	313.0920576
YDR217C	18.62613209	9.2811341	15.91025952	13.882683	13.21860609	28.29137677	23.55956633	22.77392888	42.81440832	34.84708284
YDR218C	7.494757932	22.22647832	26.46459009	179.0807199	4928.926416	7344.863291	4994.968859	1169.306171	105.2709807	12.28295819
YDR219C	53.87379013	122.7178782	162.2418392	119.7948366	162.3172619	574.5713296	581.3995506	167.0563149	124.2668785	116.9348852
YDR220C	1.252225891	0	2.447732233	0.76278478	1.987412804	0	1.085345353	0	0	3.742319087
YDR221W	82.3718958	63.23148724	105.6646225	73.69640128	48.00343929	38.63441589	58.5037694	100.4198548	93.82558697	59.40589098
YDR222W	54.01647139	2.159571246	13.74067867	19.23142234	30.33815758	18.89638229	13.68192929	3.102911729	1.94384918	1.719954732
YDR223W	2.834279137	31.49696099	30.47098809	39.04504593	26.12471876	35.45735643	64.81546777	217.1761165	320.019188	151.8145247
YDR224C	2988.638339	2141.793347	17299.85022	11446.83877	7508.694002	2892.851427	3387.033365	5438.628533	5811.032987	3797.317812
YDR225W	3685.666492	1721.73251	13615.52138	9517.974484	6734.37467	4160.30216	3037.16128	4110.342043	5085.212667	4822.822649
YDR226W	4450.645223	758.2967411	2402.527563	2338.269774	1859.454749	1186.048068	1068.845965	2084.422988	2441.062818	2335.20711
YDR227W	20.20581972	23.95043541	34.86236103	41.90132317	68.59468466	67.64995477	61.39050509	49.13677394	52.02663696	36.04252945
YDR228C	56.22659017	41.49360411	72.53822267	92.18153702	90.00234237	71.03809645	71.42929101	64.67121288	121.8582426	69.2944544
YDR229W	91.14704124	82.76034325	111.2984975	79.78658498	59.82845228	63.82513214	58.90874453	89.31238092	150.3168717	115.0116405
YDR230W	0	0	1.98878244	3.718575803	0	0	0	0	0	0
YDR231C	257.8373504	590.8168948	546.5943996	710.1280244	450.0528351	238.5628162	218.9246609	394.5702592	457.3061957	368.79951
YDR232W	603.2130716	396.0710819	549.4904374	548.8589768	393.1132583	298.0480825	491.1382631	542.0534569	851.979174	479.144181
YDR233C	1690.886065	1857.559902	626.0341245	859.044903	703.1984958	536.0605292	527.2654911	1069.290364	1236.921942	658.8922235
YDR234W	413.8810939	21.57007957	39.23271709	40.87123079	54.04937197	86.48127232	171.9515541	121.1516692	214.9972178	67.99471741
YDR235W	31.44160323	82.26115387	49.6400097	45.67119387	66.87928003	67.51549523	50.95541381	22.76650663	25.65880917	36.51077783
YDR236C	87.85717533	34.37950607	104.0962708	105.8392631	80.23555011	56.73412636	76.99952606	86.44493781	99.6051763	62.09616896
YDR237W	272.9852442	39.15706106	76.22937527	87.82921897	70.69511262	75.97897611	46.82489949	51.96524698	70.49123398	53.10528989
YDR238C	444.6504502	320.9204365	542.1495979	548.5717864	540.776274	410.6288331	323.3646543	276.6860534	232.1799478	257.1216424
YDR239C	42.8036538	62.27653051	90.49606649	121.7023613	79.22256451	68.45686863	94.34459744	66.52900987	101.1003794	80.97813992
YDR240C	24.1602822	9.040065682	34.71329349	26.54103998	23.76071757	23.86911447	30.78434091	22.43542941	35.39613739	23.03939362
YDR241W	5.140716816	22.50500562	6.280365599	1.565716128	0	5.182110379	8.911256579	5.879201171	10.1284773	7.681602336
YDR242W	5.712985291	9.681398644	76.54936183	57.92558836	44.16556229	34.92546844	16.9313875	29.71769799	28.68461214	82.61345908
YDR243C	31.9284591	33.06535096	39.7616679	45.06730886	29.83214897	31.37802746	50.28830382	29.44766843	32.12987967	48.56464699
YDR244W	89.43806979	279.0544795	196.8794002	227.7549295	192.1389141	321.448142	550.7697552	201.1817035	159.3399069	208.8756781
YDR245W	178.3718773	45.73209698	103.6293909	86.54140051	74.19320208	81.08478594	52.9671748	46.59345527	68.94947384	58.01595204
YDR246W-A	0	0	8.124387839	2.531796292	1.649129774	2.793194247	0	2.376698346	0	0
YDR246W	105.4875091	280.0747949	386.1419985	564.0335778	472.8055062	156.8797549	104.1280331	193.2493425	165.4993191	314.2799569
YDR247W	12.8169003	75.45796002	35.42012526	19.38370735	49.45150684	130.9831157	425.2000028	204.7079322	47.89257368	18.71159543
YDR248C	82.5173682	22.11698828	63.64103807	91.63938531	65.03637074	39.23314218	39.40926401	25.03728774	64.14702292	29.07824945
YDR249C	14.34753733	4.831583127	20.22490617	15.46255249	14.45084904	7.046108651	19.37065519	11.04426209	43.48950707	17.59101401
YDR250C	0	0	1.32585496	0	0	0	2.351581597	0	0	0
YDR251W	45.52481895	148.1556412	79.33549875	60.89110563	56.1009141	47.59107041	48.53942779	45.72873118	53.15265031	82.42330891
YDR252W	46.58280315	13.15677252	133.6461799	171.6265755	96.5882623	36.35449743	62.5158923	38.66705385	29.60631827	57.63171393
YDR253C	7.950178331	2.486018063	108.7817744	84.74893691	93.73193413	153.4145701	106.8055549	50.00739135	106.2901252	39.03325838
YDR254W	16.01936356	5.844124466	36.96689	39.03234009	50.14256087	35.2871419	20.05540205	18.32060866	31.12372638	25.04540655
YDR255C	20.16644383	137.2133552	323.4294547	377.2596905	308.4939279	186.7966023	157.9420476	202.8470653	254.6732552	243.2507406
YDR256C	4.135375019	818.1204765	2968.354023	2875.778591	1512.052511	1015.832938	2867.412399	2864.012549	2519.969237	2450.751212
YDR257C	100.9636783	44.10981101	62.30122674	68.01470859	54.17478104	30.67809345	36.89260224	34.33453484	21.06723279	27.65376841
YDR258C	359.6165082	2973.189713	500.2089167	824.2467417	765.6959514	454.3419637	265.1942701	467.552381	543.5488268	580.4847219
YDR259C	29.78508726	15.27125381	158.1409861	140.0799764	115.6248378	55.1809336	43.25876476	46.95285111	59.7413208	137.9311892
YDR260C	77.62141947	59.46686915	187.7621355	384.1707452	2649.681927	3592.380765	1570.9188	471.2316011	174.5988505	91.50094084
YDR261C-C	0	0	0	0	0	0	0	0	0	0
YDR261C-D	0	0	0	0	0	0	0	0	0	0
YDR261C	78.4267	8.662147651	64.16844999	44.48594552	37.54123966	42.06766584	27.90716724	19.74891885	20.20099617	20.06930604
YDR261W-A	0	0	0	0	0	0	0	0	0	0
YDR262W	66.40261879	1299.686313	525.2272233	422.5948281	321.9844405	289.5427365	294.458913	648.5944027	1379.03422	585.7247083
YDR263C	6.891812568	6.242264332	46.91784558	28.51812879	230.2642587	470.5003185	376.1157369	115.7816406	17.7926049	13.02072091
YDR264C	75.9101016	78.63158339	76.62551832	69.79941481	118.0843326	151.8972775	65.90741443	59.07610733	59.92795699	50.93572555
YDR265W	40.85091633	126.3960379	72.94703892	67.91662977	59.47239072	93.29971475	168.2490079	87.81825648	90.16892845	58.44137291
YDR266C	127.6058577	74.48430892	98.38699192	69.38142725	51.13100265	47.21849823	54.75392248	89.54402686	92.18547972	101.5375672
YDR267C	124.9971079	30.24788537	82.56964264	58.73197539	49.34662918	37.14678909	42.73678195	91.23159116	103.955304	67.26547812
YDR268W	71.35600536	23.75528371	24.39573126	31.07076671	28.85060921	28.44402808	35.0385658	12.10135574	11.22572901	6.756965017
YDR269C	0	0	0	0	0	0	0	0	0	0
YDR270W	26.67431842	194.4798049	130.5448908	110.4775658	153.6804783	445.4194854	383.8354141	143.0048537	92.02004405	65.49248367
YDR271C	0.939169418	0	0	0	0.745279802	0	0	0	0	0
YDR272W	320.2162584	585.218401	785.4052816	851.3934498	788.1611556	576.6029222	363.1948613	646.5737946	803.7244637	675.7600967
YDR273W	15.72710822	86.96849629	233.5302499	421.018413	6125.189421	12672.98268	7488.312666	1963.038698	144.0589922	45.351833
YDR274C	0	0	0	1.716265755	4.47167881	0	0	0	0	0
YDR275W	30.29690975	257.3489069	950.6380062	978.9495115	1005.8241	925.6464694	547.9185121	569.9014542	517.6308378	809.0339447
YDR276C	15378.16876	10107.87322	28365.34101	32897.00061	35505.62661	30033.97632	40160.31052	28373.02485	33383.17985	35601.09728
YDR277C	14.39152365	92.95545799	70.55854221	26.44320571	36.50790913	67.85977714	183.6278499	120.3390114	185.9333998	127.3834796
YDR278C	118283.889	314356.984	17682.58843	5201.855156	3666.360654	7728.736003	9443.186063	3720.030359	5549.463379	9400.792576
YDR279W	50.16469884	14.21010929	153.4306598	127.2629205	112.8682353	50.76693834	36.31808195	42.18460054	15.69760984	34.09919748
YDR280W	256.1371141	101.6659694	129.1735056	88.82975485	100.8160314	166.1657585	214.01037	123.8126876	59.88550741	116.0118917
YDR281C	8.043709841	40.24424534	219.0000428	171.4919665	1297.593511	3193.96833	2971.956488	919.9220655	135.8407544	77.840237
YDR282C	30.1675483	69.28123249	33.59280111	41.57273607	59.06389598	41.21199005	27.8617769	46.09591399	71.13011656	35.71783027
YDR283C	20.96409394	20.07611172	50.87402495	45.85638844	43.38619099	33.30032556	33.96601517	41.54874486	61.60461043	50.43003159
YDR284C	174.3654985	60.18005206	324.5692942	205.1552043	146.9802181	117.1796712	146.1116032	220.9273151	186.7391112	201.0872789
YDR285W	5.248816001	13.48722884	424.112502	1058.021699	1093.276712	624.1940742	299.1673317	137.4125909	22.93106193	14.32223987
YDR286C	132.6304938	49.51101236	57.27693426	56.99206705	48.95311539	31.78361033	44.55628289	87.01217732	62.79655928	65.54967326
YDR287W	38.28233438	56.38616793	148.6123142	136.4295064	193.0629581	227.9369283	203.1146303	187.4022293	102.9172016	176.7800254
YDR288W	38.86309508	40.65164747	55.12568791	55.09777106	41.21082396	50.84793753	54.25198107	33.4327813	50.14309538	51.73360822
YDR289C	85.59028513	169.7155836	201.5026167	255.4699913	295.6532657	231.4319811	166.0410552	150.8590898	217.2401756	151.2166975
YDR290W	0	0	0	0	0	0	0	0	0	0
YDR291W	16.61743999	25.05755824	17.32383645	18.10784739	23.07690577	19.72924443	24.32486673	24.17807589	35.10503428	19.4048795
YDR292C	126.5538592	66.05705138	93.87581695	81.9322084	130.555194	167.6983715	119.813473	70.51134959	90.78615205	92.12818748
